Name,City,Latitude,Longitude,Diesel price 
SHRI SWAMI SAMARTH PETROLEUM,PUNE,18.517962,74.1968,90.36
ANAYA FUELS,KATORIYA,24.7423294,86.7125556,92.5
B.S FILLING STATION,BASTI,26.817086,82.86766,88.27
SALASAR PETROLEUM,MAHENDERGARH,28.3421105,75.9786139,88.23
SEYAN FILLING STATION,CUTTACK,20.51118,85.63709,92.9
PRAMILA FUEL CENTRE,PURNEA,25.8940502,87.4188754,92.95
KANDRA FILLING STATION,KANDRA,22.873282,86.061649,92.54
ARUNDEVI FILLING STATION,POTANGI,18.541714,82.986567,94.35
MAA SHAKTI FUEL CENTRE,BHAGALPUR,25.12361,86.986382,92.41
MOONAT FUELS,JAORA,23.612509,75.098057,92.01
RN CHAUDHARY PETROLEUM CENTRE,BASTI,27.0613444,82.657063,88.39
MAHADEV PETROLEUM,JODHPUR,26.237688,73.57687,90.38
LAKSHMI SERVICES,AMBUR,12.835509,78.786839,93.86
RP TRANSPORT AGENCY,VARANASI,25.3280786,82.9949978,88.73
GOPAL FILLING STATION,DESH BHAGAT NAGAR,32.0387049,75.3859332,87.99
SHREE ANIL FUELS,RULAHI,26.7564,84.6628,93.03
SARASWATI FUEL CENTRE,BASTI,26.799,82.733,88.46
JAYESH PETROLEUM,BEED,19.2239,75.7313,91.68
GVR FUEL STATION,BIJAPUR,18.848945,80.802766,95.02
SHARADA FILLING STATION,BUREDDYPALLE,16.76005,78.117883,96.42
ENERGY STATION LANKA,LANKA,25.913033,92.970627,89.99
ARVIND FUEL CENTRE,WAJIDPUR,25.59314684,85.78069826,91.4
MUKTI NATH PETROLEUM,BALLIPUR PARSURAM,25.8776214,85.9818608,91.68
BHAGWAN BABA PETROLEUM,BEED,19.047888,75.503434,91.61
VIJETA PETROLEUM,BORPADLE,16.836246,74.128556,91.02
AKHILRAJ FILLING STATION,BEMETARA,21.684438,81.553253,93.76
BAGEECHA SARKAR FILLING STATION,DATIA,25.83162422,78.5267422,92.77
SRI BHARATHI AGENCY,SALEM,11.70271,78.101265,93.28
BHADRAKALI FUELS,DHANBAD,23.970827,86.489888,92.88
BP-BASAVAKALYAN,RAJESHWAR,17.796113,77.038543,91.5
SHAMBHAVI FUEL BIADA,BOKARO,23.68970787,86.05453378,93.07
RAGHUNANDAN PETROLEUM,SHEOHAR,26.506156,85.286075,92.69
SHREE AMBE FILLING STATION,UDAIPUR,24.65822,74.131215,90.49
SAAAJ PETROLEUM,BHOPAL,23.161891,77.447614,91.92
SIDDHAPPAJI PETROL BUNK,BELAGUMBA,12.997252,77.243524,91.39
SONA PETROLEUM,JAMNER,20.8119141,75.7775491,92.02
LAKSHYA SCK FUELS,KANPUR NAGAR,26.42986,80.163773,87.53
KADAMPUZHA AMMAN AGENCIES,EDAPADI,11.6100351,77.8415439,92.92
SRD PETROLEUM,KANPUR NAGAR,26.410246,80.329346,87.56
TARUN PETROLEUM,MURKWADA,15.2734,74.8336,91.04
S B VINAYAKA PETROLEUM,NASHIK,20.0756887,73.7793564,91.28
SRI KRISHNA FILLING STATION,SRIRAMNAGARA,14.478582,76.014489,92.25
PARIHAR FILLING STATION,FATEHPUR,25.93236,80.603375,88.12
JAY MAA SHARDA FUELS,MAHOBA,25.270584,79.562083,88.71
ALISHA FILLING STATION,DHANSARI,27.9143,78.4105,88.1
TIRTHANKAR FUELS,BIJNOR,29.359132,78.153785,87.86
AAYUSHI FUEL PLAZA,GONDE,19.8020847,74.0510011,91.3
MARUDHARA FILLING STATION,HARSORE,26.762169,74.503167,90.5
CLASSIC FUELS,PLACHIKKARA,12.3398738,75.292762,95.64
SHRI KAMAGIRI PETROLEUM,SHANTAGERI,15.816312,75.821358,91.65
SRI MANJUNATHA FILLING STATION,PENTLAVELLI,16.072349,78.24244,97.05
VSS AGENCY,ERODE,11.33261,77.702352,92.93
MEHI AARAV FUEL AGENCY,HARDA,25.652731,87.40667,92.63
NANDY SERVICE STATION,GURAP,22.9746,88.159196,92.51
RIDDHIMA FUEL CENTRE,VIDYAPATINAGAR,25.5936997,85.79490959,91.4
SHIVA SERVICE STATION,GANESHWADI,16.281825,74.804476,91.61
DHATHRI FILLING STATION,THROVAGUNTA,15.56852041,80.07413283,96.62
UDAY FILLING STATION,JHUNJHUNU,28.1,75.41,91.75
RISHAV PETROLEUM,AMDIPUR,25.5751615,85.5531179,91.58
HARSH BHAWANI ENERGY POINT,MOHABBATPUR,29.226529,75.445171,88.66
SHRIPRAKASH RAJPOOT FUELS,MAHOBA,25.186514,79.490137,88.47
SHRI JAI MAA BHADRAKALI FILLING,VILLAGE BHADARWAHA,25.230467,79.205139,87.96
MAHENDRI FILLING STATION,GORAI,27.6974,77.8324,87.4
SHREE SIDDHI VINAYAKA PETROLEUM,HANCHINAL K S VILLAGE,16.5333045,74.3516952,91.68
SHRI MAHALINGESHWAR PETROLEUMS,MAHALINGPUR,16.377012,75.109015,91.64
SRI CHANDER PETRO,GHO MANASA,32.723736,74.739543,83.36
NEERALAGI PETROLEUM,SHELWADI,15.5738895,75.4758955,91.23
SAMARTH FUELPOINT,HOOLAGERI,16.1082314,75.5898039,91.45
VENKATESHWARA FUEL STATION,ELIMINEDU,17.156669,78.593393,95.84
ARUNDATHI FUELS & SERVICES,UDUPI,13.3225,74.7381,90.48
SHARIF PETROLEUM,MUDALGI,16.344786,74.96621,91.78
MANNI DEVI FILLING STATION,KANDHLA,29.353104,77.337883,87.93
SRI KRISHNA FILLING STATION,MAHISADAL,22.148192,88.034951,91.38
SRI POOJAMBIKA FUEL SERVICE,DODDAMARALLI,13.363235,77.740231,90.83
BHARAT FUEL POINT,BALASORE,21.495416,86.95904,92.73
KANHA FILLING STATION,UNNAO,26.3341,80.641,87.82
NAVEEN FUELS,GAMA VILLAGE,14.22226,75.339972,92.2
KBR FUEL PUMP,VANDAVASI,12.489888,79.596198,93.48
SSM ENTERPRISES,KURNOOL,15.848911,78.021603,97.84
SHREE BALA JI FILLING STATION,NAURANGABAD,28.800373,76.20516,88.31
SMARAK FILLING STATION,PRAYAGRAJ,25.2947301,81.95592,88.87
SRI BALAJI FUEL ZONE,TUMKUR,13.31925531,77.1207639,91.48
MLG FUEL,BARNALA,30.277447,75.5866393,87.29
GAIKWAD PETROLEUM,PURNA,19.202402,77.026249,91.98
AMRIT FILLING STATION,AMRITSAR,31.666147,74.641715,88.15
BHARAT SERVICE STATION,BHASTRA,23.024865,88.137254,92.51
GURU ARJUN DEV FILLING STATION,TARN TARAN,31.378764,74.834003,87.98
S K FILLING STATION,PANIPAT,29.434702,76.827377,87.39
SK FILLING STATION,PATTI,31.276543,74.845959,88.06
SATYAM PETRO POINT,MIRZAPUR,25,82,88.29
RAJ'S FILLING STATION,KAMPLI,15.359972,76.61323,92.22
MRIDULA FILLING STATION,AMROHA,28.850731,78.650612,88.31
RAWATKHERA FILLING STATION,RAWATKHERA,28.992056,75.672347,88.61
SP PR WELFARE PETROL PUMP BANER RD,PUNE,18.542257,73.827125,90.35
ADITRI FILLING STATION,UNNAO,26.5393,80.4878,87.97
ISHAAN RUDRA PETROLEUM,EAST CHAMPARAN,26.666568,85.021198,92.98
MOKILA FILLING STATION,HYDERABAD,17.44,78.168,96.09
SARTI DEVI FILLING STATION,MAHENDERGARH,28.234035,76.174457,87.93
MA GAYATRI TRADERS,HARDOI,27.644613,79.946385,87.73
PATAN FUEL,PALAMU,24.195241,84.175891,94.22
SP PR WELFARE PETROL PUMP PASHAN RD,PUNE,18.54187,73.82497,90.35
AASTHA FUELS,TILDA,21.45927811,81.83228302,93.39
P J PETROLEUM,SHIRPUR,21.296148,74.866538,90.94
VASMATKAR PETROLEUM,NANDED,18.857197,77.038667,91.97
SADGURU FILLING STATION,JAISALMER,26.914601,70.922575,91.74
PATIL FILLING STATION,YADRAMI,16.862618,76.528762,91.42
TIPRASA PETROLEUM AGENCY,LEFUNGA,23.915068,91.377449,86.46
RAMESH FILLING STATION,RIYAN BADI,26.537551,74.229336,90.18
ISHWAR SINGH SIWACH PETRO ENERGY,DHANI JATTAN,29.028153,75.738464,88.53
RAJENDRA FILLING STATION,VILL NAUBATPUR MULEWALA,29.8542363,77.8160868,87.49
JAI TULJA BHAVANI FILLING STATION,REGODE MANDAL,17.9619999,77.8290552,97
KHANCHI FILLING STATION,THANESAR,29.9043,76.88692,87.72
GREEN FILLING STATION,UDHAMPUR,32.570989,75.157887,84.22
SURYATEJA FILLING STATION,MOTAKONDURU,17.538079,79.045747,95.93
MAHADEV PETROLEUM,BIKANER,27.7142546,72.7198577,91.86
SHIV FILLING STATION,MEHNDAWAL,27.028531,83.12923,88.32
MAA LAXMI BHARAT PETROL PUMP,GORAKHPUR,26.569385,83.288578,88.05
SARPANCH PETRO SERVICES -ADHOC,KOTKAPURA,30.595855,74.86891,87.65
S R SERVICE STATION,NALGONDA,17.0723918,79.2845529,95.64
HARNE PETROLEUM,AURANGABAD,19.921711,75.336877,91.7
SHREE VIHAT PETROLEUM,DHRANGADHARA,23.015646,71.570429,91.09
SRINITH FILLING TATION,ZAFFARGADH,17.757531,79.492379,95.28
PACS FILLING STATION,PARKAL,18.1816742,79.5211757,95.24
SHREE SAI SHYAM FUELS,KHARONE,22.15259934,75.645401,92.82
DEVKRUPA PETROLEUM,SURAT,21.25573,72.93843,90.23
ZIMIDARA FILLING STATION,MOONAK,29.859018,75.97016,87.44
JAI MAA KALIKA FILLING STATION,CHAURI CHAURA,26.578215,83.557465,87.62
MAA AMBIKA FILLING STATION,PADANA,23.593679,76.586374,92.41
TCM AGENCY,HOSUR,12.736115,78.035579,94.48
MAA RAJESHWARI&SONS FILLING STATION,CHUNAR,25.077486,82.860269,88.05
GMC FILLING STATION,PRAYAGARJ,25.2556393,82.0057622,88.87
JAI MAA DURGA FILLING STATION,SANGRUR,30.2852573,75.834251,87.14
DUDHWA FILLING STATION,LAKHIMPUR,28.217223,80.663864,88.29
SHRI RAM FILLING STATION,SAHAJPUR,27.30123,76.47015,90.61
VANDANA FILLING STATION,ETAWAH,26.86354,78.986006,87.97
N V GORLE PETROLEUMS,MATALA,17.815951,76.842705,91.28
VKR AGENCIES,GUDIYATTAM,12.9239342,78.9260079,93.95
MAHENDRA & SONS FILLING STATION,KOKRAJHAR,26.3956613,90.2652618,89.59
DEBTA FUELS,BARGARH,21.314058,83.457303,93.92
MATRI CHHAYA FILLING STATION,PRAYAGRAJ,25.5030118,82.1837241,88.75
MAA LAKSHMI FILLING STATION,PACHPEDWA,27.472339,82.600823,88.41
SHYAMA SHYAM FILLING STATION,AGRA,27.053701,77.602933,87.74
OM FUEL STATION,NAGAON,26.433964,92.741885,90.69
TEJASVI FUEL STATION,BISWANATH,26.8184,93.1363,90.22
SRI BALAMURUGAN AGENCY,VANIYAMBADI,12.6415431,78.6811152,94.24
KANAK FILLING STATION,UNNAO,26.5643679,80.9066221,88.25
SONI PETROL PUMP,JHADOL,24.412211,73.498067,91.18
ADIRA FILLING STATION,BIJNOR,29.1484,78.4311,87.86
POONAM FILING STATION,CHANDAUSI,28.4864,78.6526,88.1
JANTA FILLING STATION,MORADABAD,28.7042,78.7278,88.02
SHRI HANUMANT FILLING STATION,BAREILLY,28.327979,79.328972,87.48
JKS RAY SAHAB FUELS STATION,FAIZABAD,26.683353,82.178616,88.28
SHRI PETROL PUMP,FAIZABAD,26.778635,82.18033,88.27
SHREE VARUDI PETROLEUM,DHUDASIYA,22.322503,70.339445,90.51
NIDA AZMAT FILLING STATION,BAREILLY,28.722919,79.319686,88.15
S KUMAR FILLING STATION,UNNAO,26.520763,80.900963,88.16
MAA BHAVANI APS FILLING STATION,JHANSI,25.233317,78.919264,87.88
SHIV SHAKTI FILLING STATION,DEORIA,26.245916,83.861883,87.79
PADMALAYA FILLING STATION,CUTTACK,20.3795252,86.119833,93.13
KLP TRADERS,KURICHI,11.744555,78.416188,93.49
SUPER MILEAGE KOLAYAD,KOLAYAD,11.8533796,75.7063593,94.97
KAMLA FILLING POINT,GONDA,26.9539925,82.1013471,87.78
SAGAR FILLING STATION,RAMPUR,28.59728,79.153828,87.81
SHREE HARI PETROLEUM,TINTODA,23.238775,72.568424,90.29
SRI VAIRAVA FILLING STATION,KARUR,10.748986,78.524458,93.23
KALYAN PETROLEUMS,GANGAVATY,15.3940832,76.5192685,92.19
SHREE PARAMHANS URJA KENDRA,PALWAL,28.09678,78.90565,88.58
NIRMAL FUELS,NUH,27.792721,76.951553,88.32
SHRI RAGHUNATH FILLING STATION,AMETHI,26.2014544,81.6938686,88.68
SRI PRASANNANJANEYA SWAMY F.S.,DARSI,15.805983,79.634768,97.16
SRI VIJAYA NARASIMHA FILLINGSTATION,NIZAMABAD,18.62557221,78.30381012,97.24
BENIPAL ENERGY SOLUTIONS,SAMRALA,30.844,76.172,87.94
TAJ FILLING STATION,SAMBHAL,28.7555,78.5178,88.24
SHRI HARPAL SINGH FILLING STATION,MORADABAD,28.9412,78.8963,88.24
GANGA AGENCIES,VIRUDHUNAGAR,9.600721,77.913819,93.57
ADIYOGI FILLING STATION,DHARPALLE,18.572813,78.3539285,97.24
ANAND FUEL POINT,UJJAIN,23.26869,75.681574,92.31
SANKHLA FUELS,JODHPUR,26.357754,72.977601,90.05
SRI PAVANA AGENCY,GUDIYATTAM,12.90565235,78.83910293,93.95
SURYA NARAYAN FILLING STATION,AMETHI,26.1,81.6,88.54
HEAVENS GARDEN FUEL STATION,GUWAHATI,26.1207484,91.776829,89.45
CHINTAMANI PETROLEUM,JINTUR,19.564788,76.693754,92.02
MARUTI NANDAN FILLING STATION,MANJHI,26.971071,74.334509,90.98
SHREE KANJI FILLING STATION,JAIPUR,26.955877,75.743025,90.24
S.N BROTHER'S FUELS,PATTAN,17.385187,76.737782,90.79
SHRI VEER TEJA FUELS,HARDA,22.386991,77.113981,92.28
OM FUELS,CHITTORGARH,24.8603,74.5856,89.92
ASR FILLING STATION,RAYALAPETA,13.33214,78.717027,98.12
ILAGER PETROLEUM,SEVALAL,14.72092,75.137169,91.47
YASWANTH FILLING STATION,MACHILIPATNAM,16.196562,81.130203,97.75
OM PETROL PUMP,BHIWANDI,19.259012,73.093294,90.24
MAA SHUBHAVATI FUEL,PANKI TOWN,24.039482,84.482424,93.89
R J PETROL PUMP,BOKARO,23.822088,85.915115,93
BABU FUELS,NA,16.94,82.15,97.48
MALVIYA S FILLING STATION,EINTKHEDI,23.237118,77.263833,91.6
NAKSHATRA PETROLEUM,BORDA,21.4014035,73.7730639,91.31
S.V.S FILLING STATION,MUTYALAPADU,15.022101,79.82039,97.17
OM SHIV FILLING STATION,BANDA,25.541148,80.42781,88.73
TS POLICE WELFARE SOCIETY-CYD-MYL,HYDERABAD,17.316197,78.446607,95.7
JWALA FILLING STATION,BAWANPADA,26.9507481,76.6077907,90.53
PINE DRIVE PETRO MART,SBS NAGAR,30.72935,76.71528,87.7
TS POLICE WELFARE SOCIETY-CYD-CYD,HYDERABAD,17.432208,78.370605,95.7
LAKSHMI RAJA PETROLEUM,HYDERABAD,17.287357,78.647154,95.7
M K FUELS,SHIVGARH,23.351663,74.854542,92
KIRANYA ENTERPRISES,PEDAPULIPAKA,16.4472165,80.687485,97.07
SHRI KEDARESHWAR FILLING STATION,JAMGOD,22.974809,76.161164,91.93
SHAREE RAM FUELS,DEHRADUN,30.3145455,78.0104717,88.4
KRISHNA PRASAD PETROLEUM,HYDERABAD,17.3433,78.5399,95.7
BP-MADURAVOYAL,CHENNAI,13.060897,80.152881,92.4
SHIV PETROCHEM,RAJKOT,22.2448596,70.7964579,89.99
G.L.YADAV FILLING STATION,BALRAMPUR,27.165379,82.318999,87.98
SURENDRA ENERGY,BUDHANPUR,26.248752,82.97156,88.9
SMA FUELS,AMBASAMUDRAM,8.755798,77.396545,92.96
HARITWAL FILLING STATION,KANDOLI,26.914783,76.461354,90.67
MSDS FILLING STATION,EKA,23.1292,78.20123,87.91
SHRI SHYAM JI FILLING STATION,LAKHIMPUR,28.031607,80.557295,88.19
KAIRE PETRO POINT,MEHAL KALAN,30.504512,75.567222,87.52
MARUTINANDAN FUELS,SALEMPUR,26.268828,84.165762,88
L P PANDEY PETROLEUM,PRATAPGARH,25.77446,81.852302,88.08
SHRI HERAMB PETROLEUM,"NANDIHALLI VILLAGE,BELGAUM TALUKA",15.728725,74.5602262,90.99
CHAITANYA FUELS,UDAIPUR,24.6121944,73.7088861,90.96
SMT AGENCIES,PARAMAKUDI,9.5038308,78.5694934,93.67
SANJAY FUELS,DEORIA,26.26684,84.048585,87.84
HANSA FILLING STATION,FATEHABAD,29.382795,75.574177,88.59
SHRI VISHNU DURGAA QUALITY FUELS,SIVAGIRI,9.302494,77.439625,93.38
JSG QUALITY FUELS,EDAISEVAL VILLAGE,9.073839,77.800201,93
SHREE SRINIVASA QUALITY FUELS,DEVARAKULAM,8.955434,77.635939,92.78
ANJALI PETROLEUMS,HYDERABAD,17.3305333,78.5755558,95.65
KAVITA SHRI FUEL CENTRE,CHAMRORI,30.045685,77.142071,88.07
AMARNATH FUELS,RAMANUJGANJ,23.9356,83.2384,95.21
BHAGYALAXMI PETROLEUM,BORGAONWADI,16.591771,74.490131,91.69
INDIRA PETROLEUMS,HYDERABAD,17.316563,78.6693788,95.73
JAI BALAJI PETROLEUM,SARWAD,23.1679623,75.1738944,92.06
SRI DURGA MATHA FILLING STATION,UMERKHANGUDA,17.273914,78.667845,95.7
MANIKANTA FILLING STATION,BHATTIPROLU,16.108325,80.793777,97.64
DURGA FILLING STATION,BHIKHI,29.58362964,75.23350952,87.36
RAMKRIPAL FUELS,MAUGANJ,24.553914,81.76009,93.35
TR FUEL FILLING STATION,BHUPALPALLY,18.414688,80.128844,96
ARVIND PETROLEUM,MEERUT,30,90,87.58
SHIV VINAYAK FILLING STATION,HANSWAR,26.4796866,82.9653577,88.39
NIRMAL FILLING STATION,HOSHIARPUR,31.75856,75.733944,87.65
VIRAJPET FUEL STATION,VIRAJPET,12.194011,75.806182,92.18
GANGA KASHI JI FUEL,RAMNAGAR,24.193846,81.005947,93.43
ABHINAV FILLING STATION,BADWARA,23.739895,80.573654,93.21
SONBARSA FUEL STATION,BUXAR,25.403624,84.294738,92.48
GURUKRIPA FUEL POINT,BUXAR,25.54966,84.15994,92.63
PRINCE FUEL CENTER,JAMUI,24.9258752,86.4120489,92.34
SRI RAM JAANKI FILLING STATION,CHITRAKOOT,25.21699,80.84323,88.68
RATHOURE FILLING STATION,BEHAT,30.2498228,77.6267552,88.86
MAHEE FILLING STATION,SINGRAULI,23.9736,82.512,92.14
SARNESHWAR PETROLEUM,SHEOGANJ,25.1420383,73.0566892,91.02
SAINIK PETROL PUMP,REWA,24.534149,81.34696,93.43
REHMAN FILLING STATION,BAREILLY,28.705095,79.301658,88.15
VISHNU FILLING STATION,WAZIRGUNJ,28.218591,79.046791,87.59
SHIVNERI PETROLEUM,RAHATA,19.71352,74.49456,90.93
JAI DURGA MAA PETROLEUM,ETAPALLI,19.600615,80.229224,92.02
RANI SATI FUELS,JHARSUGUDA,21.835116,84.005059,92.75
R. K. FUELS,RAJANANDGAON,21.0987,81.066733,93.92
SARKAR HIGHWAY FUELS,BATURA,23.207548,81.649419,93.35
BHAGWATI FILLING STATION,MANPUR,23.758337,81.130301,93.4
CITY FUELS,KALAYAT,29.678719,76.239281,87.9
RAJ PETRO CITY,PRAYAGRAJ,25.4531,81.955704,88.61
MUKHIYA FILLING STATION,MORADABAD,29.1549,78.7042,88.18
SHRI MAHALINGESHWAR PETROLEUMS,"BASTAWAD VILLAGE,BELGAUM DISTRICT",15.8057909,74.5753365,90.82
SHRI DEVI FILLING STATION,MAINPURI,28.98769,77.0123123,88.16
SREE RANGA FILLING STATION,REDDYPALEM,16.355657,79.739527,97.98
SHIVANI FUELS,DHANBAD,23.83655548,86.19006614,92.67
RUDRA TIRU FUEL CENTER,KHAGARIA,25.4080202,86.743751,91.8
SAINIK FUELS,UNNAO,26.3441656,80.9554571,88.13
SANAYA SERVICE STATION,MUZAFFARPUR,26.045578,85.129177,92.47
JAIL KALYAN SAMITI DAMOH,DAMOH,23.825846,79.444815,92.34
SHREE RAGHUWAR FILLING STATION,SHIVPURI,25.446842,77.6154,93.2
SRI AKHANDALAMANI FUEL STATION,KENDRAPARA,20.74332,86.66447,92.91
BAIRAVAR FUELS,KARUR,10.843492,78.164035,92.77
SKANDA FUELS,MEDAVAKKAM,12.904199,80.187398,92.53
SRI DURGA BHAVANI FILLING STATION,SANGAREDDY,17.795396,77.795396,96.49
VPR ENTERPRISES,DINDIGUL,10.528792,78.0365209,93.12
NAGRAJ PETROLEUM,SOLAPUR,17.7627683,75.8693457,90.55
HARITHA AGENCIES,RAJAHMUNDRY,16.9787122,81.8325944,96.83
PRATAP FUEL,KHUTHANI,25,82,89.05
KANHAIYA LAL FILLING STATION,SAURIKH,27.015,79.48833,88.36
DREAM PETROLEUM,VALOD,21.0478954,73.2687828,90.49
DHAGAL FILLING STATION,VILLAGE SILOR,25.38904,75.61767,90.19
PINAKI FUELS,JHANSI,25.480055,78.597492,87.37
HIGHWAY PETROLEUM,BAREILLY,28.714492,79.486677,88.05
BATAR FILLING STATION,LAKSHMANGARH SIKAR,27.84,74.8,91.61
OM FILLING STATION,UNNAO,26.5749733,80.4790428,87.69
JAWAHAR FUELS,RATH,25.622016,79.572463,88.64
S.K. TYAGI FILLING STATION,BANDA,25.419079,80.562505,89
AULAKH FILLING STATION,RAMPUR,28.879374,79.240275,88.21
RENUKADEVI PETROLEUMS,BELLATTI,15.0799034,75.6462986,91.4
SAINIK FILLING STATION,UNNAO,26.5838,80.7492,87.95
SITA FILLING STATION,GHATAMPUR,26.128444,80.185493,87.86
GURU KRIPA FILLING STATION,GUNDISAR,26.913,74.282,90.8
NAVALADIAN AGENCY,KARUR,11.035079,78.099518,92.73
SHAHABAD FILLING STATION,ANANTNAG,33.754155,75.192076,85.19
HD FUEL STATION,SONAPUR,26.183326,92.028711,89.76
CHAND AND SONS PETROLEUM,HALLIKED (B),17.851816,77.265768,91.45
BALAJI FUELS,PANNA,23.90316,79.957325,92.85
SRI LAKSHMI GANAPATHI AGENCIES,NA,17.255993,82.371986,97.14
JAI BALAJI FILLING STATION,BIJNOR,29.1975,78.3124,87.72
SRI BALAJI FUEL STATION,GOWNIPALLI VILLAGE,13.513012,78.236338,91.18
OM SHANTI PETRO MART,GURGAON,28.4,76.89,87.72
SRI M LAKSHMI NARASIMHA SWAMY F S,HANUMANTUNIPADU,15.503972,79.351088,97.19
VISHNU FILLING STATION,KAKINADA,16.972987,82.249146,97.71
SRI LAKSHMI THANUJA FILLING STATION,CHINTURU,17.7449634,81.81980717,98.3
GAURI FILLING STATION,FAIZABAD,26.590769,82.137933,88.35
RAJAL PETROLEUM,SHAPAR,22.987701,70.890335,90.59
SABITA PETROLEUM SERVICE STATION,DALUGAON,24.15293,92.0105,85.31
DEEPANSHU FUELS,DURG,21.237396,81.235396,93.79
SAMAYYA PETROLEUM,KAPNA,20.682357,79.596241,91.27
PARTH FUELS,DADIYA,22.389613,70.087599,90
BBS ENTERPRISES,PO TINSUKIA,27.50931,95.360245,89.67
RATNAWARI KAILASH NATH FILLING STN,FAIZABAD,26.562244,82.136515,88.38
HIGHWAY FILLING STATION,DALAIPUT,20.1516096,85.602813,92.45
JAYASHREE FILLING STATION,KENDRAPARA,20.5216469,86.4382373,92.48
CHOUHAN FILLING STATION,DHAR,22.90967,75.247733,92.16
SHIV SONS FILLING STATION,BARABANKI,26.9288017,81.210182,87.92
SUNAINA PETROLEUM,SITAMARHI,26.701442,85.656914,92.83
MAA BHAVANI FUELS,ASANSOL,23.720388,86.86822,92.29
JAISHREEMAHAKALFUELANDFILLINGSTATIO,NAHLI,23.538416,76.813707,92.07
JAGNATH PETROLEUM,SINGLA,22.236304,74.02362,90.9
YASH PETROLEUM,UCCHAL,21.1739449,73.7707904,91.07
KAPSETHIYA FILLING STATION,BARABANKI,26.872266,81.1462793,88.01
JANNU PETROLEUM,HIREKERUR,14.454991,75.379928,91.9
BABU BAJRANG SINGH FILLING STATION,AMETHI,26.321358,81.754817,88.54
MAHADEV FILLING STATION,CHANDBALI,20.8653055,86.766653,93.69
MAA PITAMBARA FILLING STATION,AGRA,27.037319,77.991152,87.49
MAA VINDHYA FUELS,KHAIRA,24.7351299,82.9312745,88.47
SHREE HARIBANSH FILLING STATION,AZAMGARH,26.116226,82.987226,88.65
MAHAPRABHU PETROL PUMP,NETURIA,23.64385,86.813352,92.59
D.L. FILLING STATION,DONAKONDA,15.842135,79.399124,97.36
OM SANGHATI FUELS,SANGHATI,25.311192,83.206452,87.8
SHRI PRABHUNATH FILLING STATION,HIRANARPUR,25.5847773,83.2493728,88.72
NB FUELS,KICHHA,28.8861933,79.4678668,87.96
SAINATH BHARAT PETROLEUM,CHALISGAON,20.430834,74.953868,90.63
KHWAJA GARIB NAWAZ FUEL STATION,MODINAGAR,28.8175207,77.6828616,87.62
KHILLEDAR PETROLEUM,KOPPAL,15.3614799,76.1563465,92.01
SHAURYA FILLING STATION,RASOOLPUR GURJAR,28.8424724,78.5413015,88.24
CHEKKIKULAM FUELS,CHEKKIKULAM,11.9519468,75.446631,94.73
S M H PETROLEUMS,HASSAN,13.016199,76.11517,90.79
MALTI PRAKASH FUEL HUB,LUCKNOW,26.837141,80.922065,87.79
NBC FUEL STATION,BIKKODU,13.06449,75.857613,91.34
VASAVI KANYAKAPARMESWARI SS,HYDERABAD,17.489658,78.34377,95.73
YADAV GOLDEN FILLING STATION,NEEMUCH,24.4994446,74.8803617,93.1
OLAKETTY FUELS,MAVELIKARA,9.194251,76.5324331,95.43
NAMAKKAL GANESH FUELS,THIRUMALAKOPPA,15.167384,75.14075,90.89
VASUDEVA FILLING STATION,VISAKHAPATNAM,17.9244162,82.770918,96.48
AH PETROLEUM SERVICES,CHENNASANDRA,13.354226,78.030308,90.91
GYANPUSHP FILLING STATION,MATHURA,27.686231,77.502032,87.47
JAGDISH PRASAD & SONS,CHUNAR,25,82,87.97
DURGA FILLING STATION,JHAJJAR KOTLI,32.91223611,74.96777778,83.6
ATHARVA FUELS,MARTINGANJ,25.838504,82.82117,88.75
BHAWANI PETROLEUM ADHOC,MADC MIHAN,21.03123,79.022223,90.6
PAVITRA PETROLEUM,GURMITKAL,16.871001,77.37836,91.68
BALAJI FUELS,CHHINDWARA,22.190931,78.46844,92.7
TS AGRO IND DEVELOPMENT CORP LTD,HYDERABAD,17.328349,78.418179,95.7
EMPIRE FUEL STATION,NANNUR,15.7163144,78.0932457,97.83
GIRIJAN FILLING STATION,BOLLEPALLI,17.779904,79.964558,95.69
SHASHIKRISHAN FILLING STATION,BHOPAL,23.2597222,77.4583333,91.92
RAHUL FILLING STATION,TEHSIL GHUMARWIN,31.524079,76.626915,85.96
CHANDAN FUELS,CHHINDWARA,22.203144,78.693075,92.96
ANANTHA REDDY FILLING STATION,DATTAIPALLY,17.652564,78.88776,95.71
MAHADEV FILLING STATION,MAREDUMILLI,17.591735,81.713942,97.45
VIRAJ FILLING STATION,BANDA,25.809768,80.426448,88.19
KESHAV PETROLEUM,"TALUKA KAMREJ, SURAT",21.30455,73.02698,90.46
KRISHNA PETROLEUM,KOSAMBA,21.431943,72.96714,90.27
ANANT JAIN FILLING STATION,BIJNOR,29.203,78.5647,87.85
NATIONAL FILLING STATION,SARDARPUR,22.654885,74.937375,92.8
2030 PETROL PUMP,BURWAN,23.9057706,87.9543778,92.77
SRI SIVA NARAYANA FILLING STATION,MELLACHERUVU,16.8277812,79.9366823,95.47
RAMALAXMAMMA FILLING STATION,SURYAPET,17.096019,79.661324,95.13
MAA KALKA FILLING STATION,KHARGAPUR TIKAMGARH,24.951013,79.214724,93.26
